,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1868,"[' Hush puppies', ' Bonanza']",['Chenone'],0.03409090909090909,0.19318181818181818,0.011363636363636364,0.33333333333333337,1.7254901960784317,0.004777892561983472,1.210227272727273
1869,"[' Hush puppies', 'Chenone']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
1870,"[' Bonanza', 'Chenone']",[' Hush puppies'],0.125,0.17045454545454544,0.011363636363636364,0.09090909090909091,0.5333333333333334,-0.009943181818181816,0.9125000000000001
1871,[' Hush puppies'],"[' Bonanza', 'Chenone']",0.17045454545454544,0.125,0.011363636363636364,0.06666666666666668,0.5333333333333334,-0.009943181818181816,0.9375
1872,[' Bonanza'],"[' Hush puppies', 'Chenone']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
1873,['Chenone'],"[' Hush puppies', ' Bonanza']",0.19318181818181818,0.03409090909090909,0.011363636363636364,0.05882352941176471,1.7254901960784317,0.004777892561983472,1.0262784090909092
1874,"[' Hush puppies', ' Bonanza']",['Khaadi'],0.03409090909090909,0.2727272727272727,0.011363636363636364,0.33333333333333337,1.2222222222222225,0.0020661157024793406,1.090909090909091
1875,"[' Hush puppies', 'Khaadi']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1876,"[' Bonanza', 'Khaadi']",[' Hush puppies'],0.09090909090909091,0.17045454545454544,0.011363636363636364,0.125,0.7333333333333334,-0.004132231404958676,0.9480519480519481
1877,[' Hush puppies'],"[' Bonanza', 'Khaadi']",0.17045454545454544,0.09090909090909091,0.011363636363636364,0.06666666666666668,0.7333333333333335,-0.004132231404958676,0.974025974025974
1878,[' Bonanza'],"[' Hush puppies', 'Khaadi']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1879,['Khaadi'],"[' Hush puppies', ' Bonanza']",0.2727272727272727,0.03409090909090909,0.011363636363636364,0.04166666666666667,1.2222222222222225,0.0020661157024793406,1.007905138339921
1880,"[' Hush puppies', ' Bonanza']",['Limelight'],0.03409090909090909,0.056818181818181816,0.011363636363636364,0.33333333333333337,5.866666666666667,0.009426652892561983,1.4147727272727275
1881,"[' Hush puppies', 'Limelight']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
1882,"[' Bonanza', 'Limelight']",[' Hush puppies'],0.03409090909090909,0.17045454545454544,0.011363636363636364,0.33333333333333337,1.955555555555556,0.005552685950413225,1.2443181818181819
1883,[' Hush puppies'],"[' Bonanza', 'Limelight']",0.17045454545454544,0.03409090909090909,0.011363636363636364,0.06666666666666668,1.9555555555555562,0.005552685950413225,1.0349025974025974
1884,[' Bonanza'],"[' Hush puppies', 'Limelight']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
1885,['Limelight'],"[' Hush puppies', ' Bonanza']",0.056818181818181816,0.03409090909090909,0.011363636363636364,0.2,5.866666666666667,0.009426652892561983,1.2073863636363635
1886,"[' J.', ' Bonanza']",[' Khaadi'],0.10227272727272728,0.09090909090909091,0.011363636363636364,0.1111111111111111,1.222222222222222,0.002066115702479339,1.0227272727272727
1887,"[' J.', ' Khaadi']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1888,"[' Bonanza', ' Khaadi']",[' J.'],0.03409090909090909,0.4090909090909091,0.011363636363636364,0.33333333333333337,0.8148148148148149,-0.0025826446280991736,0.8863636363636362
1889,[' J.'],"[' Bonanza', ' Khaadi']",0.4090909090909091,0.03409090909090909,0.011363636363636364,0.027777777777777776,0.8148148148148149,-0.0025826446280991736,0.9935064935064936
1890,[' Bonanza'],"[' J.', ' Khaadi']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1891,[' Khaadi'],"[' J.', ' Bonanza']",0.09090909090909091,0.10227272727272728,0.011363636363636364,0.125,1.222222222222222,0.002066115702479339,1.025974025974026
1892,"[' J.', ' Maria.B']",[' Bonanza'],0.03409090909090909,0.26136363636363635,0.011363636363636364,0.33333333333333337,1.2753623188405798,0.0024535123966942154,1.1079545454545456
1893,"[' J.', ' Bonanza']",[' Maria.B'],0.10227272727272728,0.13636363636363635,0.011363636363636364,0.1111111111111111,0.8148148148148149,-0.0025826446280991736,0.9715909090909092
1894,"[' Maria.B', ' Bonanza']",[' J.'],0.03409090909090909,0.4090909090909091,0.011363636363636364,0.33333333333333337,0.8148148148148149,-0.0025826446280991736,0.8863636363636362
1895,[' J.'],"[' Maria.B', ' Bonanza']",0.4090909090909091,0.03409090909090909,0.011363636363636364,0.027777777777777776,0.8148148148148149,-0.0025826446280991736,0.9935064935064936
1896,[' Maria.B'],"[' J.', ' Bonanza']",0.13636363636363635,0.10227272727272728,0.011363636363636364,0.08333333333333334,0.8148148148148149,-0.0025826446280991736,0.9793388429752067
1897,[' Bonanza'],"[' J.', ' Maria.B']",0.26136363636363635,0.03409090909090909,0.011363636363636364,0.04347826086956522,1.27536231884058,0.0024535123966942154,1.009814049586777
1898,"[' J.', ' Ndure']",[' Bonanza'],0.06818181818181818,0.26136363636363635,0.011363636363636364,0.16666666666666669,0.6376811594202899,-0.006456611570247933,0.8863636363636365
1899,[' Bonanza'],"[' J.', ' Ndure']",0.26136363636363635,0.06818181818181818,0.011363636363636364,0.04347826086956522,0.63768115942029,-0.006456611570247933,0.9741735537190083
1900,"[' J.', ' Nike']",[' Bonanza'],0.18181818181818182,0.26136363636363635,0.03409090909090909,0.18749999999999997,0.717391304347826,-0.013429752066115706,0.9090909090909091
1901,"[' J.', ' Bonanza']",[' Nike'],0.10227272727272728,0.375,0.03409090909090909,0.3333333333333333,0.8888888888888888,-0.0042613636363636395,0.9374999999999999
1902,"[' Nike', ' Bonanza']",[' J.'],0.056818181818181816,0.4090909090909091,0.03409090909090909,0.6,1.4666666666666666,0.010847107438016524,1.477272727272727
1903,[' J.'],"[' Nike', ' Bonanza']",0.4090909090909091,0.056818181818181816,0.03409090909090909,0.08333333333333333,1.4666666666666666,0.010847107438016524,1.0289256198347108
1904,[' Nike'],"[' J.', ' Bonanza']",0.375,0.10227272727272728,0.03409090909090909,0.0909090909090909,0.8888888888888887,-0.0042613636363636395,0.9875
1905,[' Bonanza'],"[' J.', ' Nike']",0.26136363636363635,0.18181818181818182,0.03409090909090909,0.13043478260869565,0.717391304347826,-0.013429752066115706,0.9409090909090909
1906,"[' J.', ' Outfitter']",[' Bonanza'],0.19318181818181818,0.26136363636363635,0.045454545454545456,0.23529411764705885,0.9002557544757035,-0.005036157024793382,0.9659090909090909
1907,"[' Outfitter', ' Bonanza']",[' J.'],0.07954545454545454,0.4090909090909091,0.045454545454545456,0.5714285714285715,1.396825396825397,0.012913223140495866,1.378787878787879
1908,"[' J.', ' Bonanza']",[' Outfitter'],0.10227272727272728,0.4772727272727273,0.045454545454545456,0.4444444444444444,0.9312169312169312,-0.0033574380165289283,0.9409090909090908
1909,[' Outfitter'],"[' J.', ' Bonanza']",0.4772727272727273,0.10227272727272728,0.045454545454545456,0.09523809523809523,0.931216931216931,-0.0033574380165289283,0.9922248803827751
1910,[' J.'],"[' Outfitter', ' Bonanza']",0.4090909090909091,0.07954545454545454,0.045454545454545456,0.1111111111111111,1.3968253968253967,0.012913223140495866,1.0355113636363638
1911,[' Bonanza'],"[' J.', ' Outfitter']",0.26136363636363635,0.19318181818181818,0.045454545454545456,0.1739130434782609,0.9002557544757035,-0.005036157024793382,0.9766746411483255
1912,"[' Sana Safinaz', ' J.']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1913,"[' Sana Safinaz', ' Bonanza']",[' J.'],0.03409090909090909,0.4090909090909091,0.011363636363636364,0.33333333333333337,0.8148148148148149,-0.0025826446280991736,0.8863636363636362
1914,"[' J.', ' Bonanza']",[' Sana Safinaz'],0.10227272727272728,0.07954545454545454,0.011363636363636364,0.1111111111111111,1.3968253968253967,0.0032283057851239666,1.0355113636363638
1915,[' Sana Safinaz'],"[' J.', ' Bonanza']",0.07954545454545454,0.10227272727272728,0.011363636363636364,0.14285714285714288,1.396825396825397,0.0032283057851239666,1.0473484848484849
1916,[' J.'],"[' Sana Safinaz', ' Bonanza']",0.4090909090909091,0.03409090909090909,0.011363636363636364,0.027777777777777776,0.8148148148148149,-0.0025826446280991736,0.9935064935064936
1917,[' Bonanza'],"[' Sana Safinaz', ' J.']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1918,"[' Stylo', ' J.']",[' Bonanza'],0.056818181818181816,0.26136363636363635,0.022727272727272728,0.4,1.5304347826086957,0.00787706611570248,1.2310606060606062
1919,"[' Stylo', ' Bonanza']",[' J.'],0.022727272727272728,0.4090909090909091,0.022727272727272728,1.0,2.444444444444444,0.013429752066115703,inf
1920,"[' J.', ' Bonanza']",[' Stylo'],0.10227272727272728,0.14772727272727273,0.022727272727272728,0.2222222222222222,1.504273504273504,0.007618801652892561,1.0957792207792207
1921,[' Stylo'],"[' J.', ' Bonanza']",0.14772727272727273,0.10227272727272728,0.022727272727272728,0.15384615384615385,1.5042735042735043,0.007618801652892561,1.0609504132231404
1922,[' J.'],"[' Stylo', ' Bonanza']",0.4090909090909091,0.022727272727272728,0.022727272727272728,0.05555555555555555,2.444444444444444,0.013429752066115703,1.0347593582887702
1923,[' Bonanza'],"[' Stylo', ' J.']",0.26136363636363635,0.056818181818181816,0.022727272727272728,0.08695652173913045,1.530434782608696,0.00787706611570248,1.0330086580086582
1924,"[' J.', ' Bonanza']",[' kayseria'],0.10227272727272728,0.045454545454545456,0.011363636363636364,0.1111111111111111,2.444444444444444,0.006714876033057851,1.0738636363636365
1925,"[' J.', ' kayseria']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
1926,"[' Bonanza', ' kayseria']",[' J.'],0.022727272727272728,0.4090909090909091,0.011363636363636364,0.5,1.222222222222222,0.002066115702479339,1.1818181818181817
1927,[' J.'],"[' Bonanza', ' kayseria']",0.4090909090909091,0.022727272727272728,0.011363636363636364,0.027777777777777776,1.222222222222222,0.002066115702479339,1.0051948051948052
1928,[' Bonanza'],"[' J.', ' kayseria']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
1929,[' kayseria'],"[' J.', ' Bonanza']",0.045454545454545456,0.10227272727272728,0.011363636363636364,0.25,2.444444444444444,0.006714876033057851,1.196969696969697
1930,"[' J.', ' Bonanza']",['Chenone'],0.10227272727272728,0.19318181818181818,0.045454545454545456,0.4444444444444444,2.3006535947712417,0.025697314049586778,1.4522727272727274
1931,"[' J.', 'Chenone']",[' Bonanza'],0.056818181818181816,0.26136363636363635,0.045454545454545456,0.8,3.0608695652173914,0.03060433884297521,3.6931818181818192
1932,"[' Bonanza', 'Chenone']",[' J.'],0.125,0.4090909090909091,0.045454545454545456,0.36363636363636365,0.8888888888888888,-0.005681818181818184,0.9285714285714285
1933,[' J.'],"[' Bonanza', 'Chenone']",0.4090909090909091,0.125,0.045454545454545456,0.1111111111111111,0.8888888888888888,-0.005681818181818184,0.984375
1934,[' Bonanza'],"[' J.', 'Chenone']",0.26136363636363635,0.056818181818181816,0.045454545454545456,0.1739130434782609,3.060869565217392,0.03060433884297521,1.1417464114832536
1935,['Chenone'],"[' J.', ' Bonanza']",0.19318181818181818,0.10227272727272728,0.045454545454545456,0.23529411764705885,2.300653594771242,0.025697314049586778,1.173951048951049
1936,"[' J.', ' Bonanza']",['Khaadi'],0.10227272727272728,0.2727272727272727,0.045454545454545456,0.4444444444444444,1.6296296296296298,0.01756198347107438,1.309090909090909
1937,"[' J.', 'Khaadi']",[' Bonanza'],0.13636363636363635,0.26136363636363635,0.045454545454545456,0.33333333333333337,1.2753623188405798,0.009814049586776862,1.1079545454545456
1938,"[' Bonanza', 'Khaadi']",[' J.'],0.09090909090909091,0.4090909090909091,0.045454545454545456,0.5,1.222222222222222,0.008264462809917356,1.1818181818181817
1939,[' J.'],"[' Bonanza', 'Khaadi']",0.4090909090909091,0.09090909090909091,0.045454545454545456,0.1111111111111111,1.222222222222222,0.008264462809917356,1.0227272727272727
1940,[' Bonanza'],"[' J.', 'Khaadi']",0.26136363636363635,0.13636363636363635,0.045454545454545456,0.1739130434782609,1.27536231884058,0.009814049586776862,1.0454545454545454
1941,['Khaadi'],"[' J.', ' Bonanza']",0.2727272727272727,0.10227272727272728,0.045454545454545456,0.16666666666666669,1.6296296296296298,0.01756198347107438,1.0772727272727274
1942,"[' J.', ' Bonanza']",['Limelight'],0.10227272727272728,0.056818181818181816,0.011363636363636364,0.1111111111111111,1.9555555555555555,0.005552685950413223,1.0610795454545456
1943,"[' J.', 'Limelight']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
1944,"[' Bonanza', 'Limelight']",[' J.'],0.03409090909090909,0.4090909090909091,0.011363636363636364,0.33333333333333337,0.8148148148148149,-0.0025826446280991736,0.8863636363636362
1945,[' J.'],"[' Bonanza', 'Limelight']",0.4090909090909091,0.03409090909090909,0.011363636363636364,0.027777777777777776,0.8148148148148149,-0.0025826446280991736,0.9935064935064936
1946,[' Bonanza'],"[' J.', 'Limelight']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
1947,['Limelight'],"[' J.', ' Bonanza']",0.056818181818181816,0.10227272727272728,0.011363636363636364,0.2,1.9555555555555555,0.005552685950413223,1.1221590909090908
1948,"[' Limelight', ' Bonanza']",[' Khaadi'],0.045454545454545456,0.09090909090909091,0.022727272727272728,0.5,5.5,0.01859504132231405,1.8181818181818181
1949,"[' Limelight', ' Khaadi']",[' Bonanza'],0.045454545454545456,0.26136363636363635,0.022727272727272728,0.5,1.9130434782608696,0.01084710743801653,1.4772727272727273
1950,"[' Bonanza', ' Khaadi']",[' Limelight'],0.03409090909090909,0.125,0.022727272727272728,0.6666666666666667,5.333333333333334,0.018465909090909092,2.6250000000000004
1951,[' Limelight'],"[' Bonanza', ' Khaadi']",0.125,0.03409090909090909,0.022727272727272728,0.18181818181818182,5.333333333333334,0.018465909090909092,1.1805555555555556
1952,[' Bonanza'],"[' Limelight', ' Khaadi']",0.26136363636363635,0.045454545454545456,0.022727272727272728,0.08695652173913045,1.9130434782608698,0.01084710743801653,1.0454545454545456
1953,[' Khaadi'],"[' Limelight', ' Bonanza']",0.09090909090909091,0.045454545454545456,0.022727272727272728,0.25,5.5,0.01859504132231405,1.2727272727272727
1954,"[' Outfitter', ' Bonanza']",[' Khaadi'],0.07954545454545454,0.09090909090909091,0.011363636363636364,0.14285714285714288,1.5714285714285716,0.004132231404958678,1.0606060606060606
1955,"[' Outfitter', ' Khaadi']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1956,"[' Bonanza', ' Khaadi']",[' Outfitter'],0.03409090909090909,0.4772727272727273,0.011363636363636364,0.33333333333333337,0.6984126984126985,-0.004907024793388427,0.7840909090909091
1957,[' Outfitter'],"[' Bonanza', ' Khaadi']",0.4772727272727273,0.03409090909090909,0.011363636363636364,0.023809523809523808,0.6984126984126984,-0.004907024793388427,0.9894678492239468
1958,[' Bonanza'],"[' Outfitter', ' Khaadi']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1959,[' Khaadi'],"[' Outfitter', ' Bonanza']",0.09090909090909091,0.07954545454545454,0.011363636363636364,0.125,1.5714285714285714,0.004132231404958678,1.051948051948052
1960,"[' Sana Safinaz', ' Bonanza']",[' Khaadi'],0.03409090909090909,0.09090909090909091,0.022727272727272728,0.6666666666666667,7.333333333333334,0.01962809917355372,2.727272727272728
1961,"[' Sana Safinaz', ' Khaadi']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.022727272727272728,1.0,3.8260869565217392,0.016787190082644628,inf
1962,"[' Bonanza', ' Khaadi']",[' Sana Safinaz'],0.03409090909090909,0.07954545454545454,0.022727272727272728,0.6666666666666667,8.380952380952381,0.020015495867768594,2.7613636363636367
1963,[' Sana Safinaz'],"[' Bonanza', ' Khaadi']",0.07954545454545454,0.03409090909090909,0.022727272727272728,0.28571428571428575,8.380952380952383,0.020015495867768594,1.3522727272727275
1964,[' Bonanza'],"[' Sana Safinaz', ' Khaadi']",0.26136363636363635,0.022727272727272728,0.022727272727272728,0.08695652173913045,3.8260869565217397,0.016787190082644628,1.0703463203463204
1965,[' Khaadi'],"[' Sana Safinaz', ' Bonanza']",0.09090909090909091,0.03409090909090909,0.022727272727272728,0.25,7.333333333333334,0.01962809917355372,1.2878787878787878
1966,"[' Bonanza', 'Chenone']",[' Khaadi'],0.125,0.09090909090909091,0.03409090909090909,0.2727272727272727,2.9999999999999996,0.022727272727272724,1.25
1967,"[' Bonanza', ' Khaadi']",['Chenone'],0.03409090909090909,0.19318181818181818,0.03409090909090909,1.0,5.176470588235294,0.027505165289256197,inf
1968,"['Chenone', ' Khaadi']",[' Bonanza'],0.09090909090909091,0.26136363636363635,0.03409090909090909,0.37499999999999994,1.434782608695652,0.010330578512396691,1.1818181818181819
1969,[' Bonanza'],"['Chenone', ' Khaadi']",0.26136363636363635,0.09090909090909091,0.03409090909090909,0.13043478260869565,1.434782608695652,0.010330578512396691,1.0454545454545454
1970,['Chenone'],"[' Bonanza', ' Khaadi']",0.19318181818181818,0.03409090909090909,0.03409090909090909,0.1764705882352941,5.176470588235294,0.027505165289256197,1.1728896103896105
1971,[' Khaadi'],"[' Bonanza', 'Chenone']",0.09090909090909091,0.125,0.03409090909090909,0.37499999999999994,2.9999999999999996,0.022727272727272724,1.4
1972,"[' Limelight', ' Metro']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1973,"[' Limelight', ' Bonanza']",[' Metro'],0.045454545454545456,0.14772727272727273,0.011363636363636364,0.25,1.6923076923076923,0.0046487603305785125,1.1363636363636365
1974,"[' Metro', ' Bonanza']",[' Limelight'],0.011363636363636364,0.125,0.011363636363636364,1.0,8.0,0.009943181818181818,inf
1975,[' Limelight'],"[' Metro', ' Bonanza']",0.125,0.011363636363636364,0.011363636363636364,0.09090909090909091,8.0,0.009943181818181818,1.0875000000000001
1976,[' Metro'],"[' Limelight', ' Bonanza']",0.14772727272727273,0.045454545454545456,0.011363636363636364,0.07692307692307693,1.6923076923076923,0.0046487603305785125,1.0340909090909092
1977,[' Bonanza'],"[' Limelight', ' Metro']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1978,"[' Sana Safinaz', ' Limelight']",[' Bonanza'],0.03409090909090909,0.26136363636363635,0.022727272727272728,0.6666666666666667,2.5507246376811596,0.01381714876033058,2.2159090909090913
1979,"[' Sana Safinaz', ' Bonanza']",[' Limelight'],0.03409090909090909,0.125,0.022727272727272728,0.6666666666666667,5.333333333333334,0.018465909090909092,2.6250000000000004
1980,"[' Limelight', ' Bonanza']",[' Sana Safinaz'],0.045454545454545456,0.07954545454545454,0.022727272727272728,0.5,6.285714285714286,0.019111570247933883,1.8409090909090908
1981,[' Sana Safinaz'],"[' Limelight', ' Bonanza']",0.07954545454545454,0.045454545454545456,0.022727272727272728,0.28571428571428575,6.2857142857142865,0.019111570247933883,1.3363636363636366
1982,[' Limelight'],"[' Sana Safinaz', ' Bonanza']",0.125,0.03409090909090909,0.022727272727272728,0.18181818181818182,5.333333333333334,0.018465909090909092,1.1805555555555556
1983,[' Bonanza'],"[' Sana Safinaz', ' Limelight']",0.26136363636363635,0.03409090909090909,0.022727272727272728,0.08695652173913045,2.55072463768116,0.01381714876033058,1.057900432900433
1984,"[' Limelight', ' Bonanza']",[' Warda'],0.045454545454545456,0.06818181818181818,0.011363636363636364,0.25,3.666666666666667,0.008264462809917356,1.2424242424242424
1985,"[' Limelight', ' Warda']",[' Bonanza'],0.022727272727272728,0.26136363636363635,0.011363636363636364,0.5,1.9130434782608696,0.005423553719008265,1.4772727272727273
1986,"[' Bonanza', ' Warda']",[' Limelight'],0.022727272727272728,0.125,0.011363636363636364,0.5,4.0,0.008522727272727272,1.75
1987,[' Limelight'],"[' Bonanza', ' Warda']",0.125,0.022727272727272728,0.011363636363636364,0.09090909090909091,4.0,0.008522727272727272,1.075
1988,[' Bonanza'],"[' Limelight', ' Warda']",0.26136363636363635,0.022727272727272728,0.011363636363636364,0.04347826086956522,1.9130434782608698,0.005423553719008265,1.021694214876033
1989,[' Warda'],"[' Limelight', ' Bonanza']",0.06818181818181818,0.045454545454545456,0.011363636363636364,0.16666666666666669,3.666666666666667,0.008264462809917356,1.1454545454545455
1990,"[' Limelight', ' Bonanza']",['Chenone'],0.045454545454545456,0.19318181818181818,0.03409090909090909,0.7499999999999999,3.88235294117647,0.0253099173553719,3.227272727272726
1991,"[' Limelight', 'Chenone']",[' Bonanza'],0.056818181818181816,0.26136363636363635,0.03409090909090909,0.6,2.2956521739130435,0.01924070247933884,1.846590909090909
1992,"[' Bonanza', 'Chenone']",[' Limelight'],0.125,0.125,0.03409090909090909,0.2727272727272727,2.1818181818181817,0.01846590909090909,1.203125
1993,[' Limelight'],"[' Bonanza', 'Chenone']",0.125,0.125,0.03409090909090909,0.2727272727272727,2.1818181818181817,0.01846590909090909,1.203125
1994,[' Bonanza'],"[' Limelight', 'Chenone']",0.26136363636363635,0.056818181818181816,0.03409090909090909,0.13043478260869565,2.2956521739130435,0.01924070247933884,1.084659090909091
1995,['Chenone'],"[' Limelight', ' Bonanza']",0.19318181818181818,0.045454545454545456,0.03409090909090909,0.1764705882352941,3.88235294117647,0.0253099173553719,1.1590909090909092
1996,"[' Limelight', ' Bonanza']",['Khaadi'],0.045454545454545456,0.2727272727272727,0.011363636363636364,0.25,0.9166666666666667,-0.0010330578512396677,0.9696969696969697
1997,"[' Limelight', 'Khaadi']",[' Bonanza'],0.056818181818181816,0.26136363636363635,0.011363636363636364,0.2,0.7652173913043478,-0.003486570247933883,0.9232954545454545
1998,"[' Bonanza', 'Khaadi']",[' Limelight'],0.09090909090909091,0.125,0.011363636363636364,0.125,1.0,0.0,1.0
1999,[' Limelight'],"[' Bonanza', 'Khaadi']",0.125,0.09090909090909091,0.011363636363636364,0.09090909090909091,1.0,0.0,1.0
2000,[' Bonanza'],"[' Limelight', 'Khaadi']",0.26136363636363635,0.056818181818181816,0.011363636363636364,0.04347826086956522,0.765217391304348,-0.003486570247933883,0.9860537190082644
2001,['Khaadi'],"[' Limelight', ' Bonanza']",0.2727272727272727,0.045454545454545456,0.011363636363636364,0.04166666666666667,0.9166666666666667,-0.0010330578512396677,0.9960474308300395
2002,"[' Maria.B', ' Bonanza']",[' kayseria'],0.03409090909090909,0.045454545454545456,0.011363636363636364,0.33333333333333337,7.333333333333334,0.00981404958677686,1.4318181818181819
2003,"[' Maria.B', ' kayseria']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
2004,"[' Bonanza', ' kayseria']",[' Maria.B'],0.022727272727272728,0.13636363636363635,0.011363636363636364,0.5,3.666666666666667,0.008264462809917356,1.7272727272727273
2005,[' Maria.B'],"[' Bonanza', ' kayseria']",0.13636363636363635,0.022727272727272728,0.011363636363636364,0.08333333333333334,3.666666666666667,0.008264462809917356,1.0661157024793388
2006,[' Bonanza'],"[' Maria.B', ' kayseria']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
2007,[' kayseria'],"[' Maria.B', ' Bonanza']",0.045454545454545456,0.03409090909090909,0.011363636363636364,0.25,7.333333333333334,0.00981404958677686,1.2878787878787878
2008,"[' Bonanza', ' Maria.B']",['Chenone'],0.03409090909090909,0.19318181818181818,0.011363636363636364,0.33333333333333337,1.7254901960784317,0.004777892561983472,1.210227272727273
2009,"[' Bonanza', 'Chenone']",[' Maria.B'],0.125,0.13636363636363635,0.011363636363636364,0.09090909090909091,0.6666666666666667,-0.00568181818181818,0.9500000000000001
2010,"[' Maria.B', 'Chenone']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
2011,[' Bonanza'],"[' Maria.B', 'Chenone']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
2012,[' Maria.B'],"[' Bonanza', 'Chenone']",0.13636363636363635,0.125,0.011363636363636364,0.08333333333333334,0.6666666666666667,-0.00568181818181818,0.9545454545454546
2013,['Chenone'],"[' Bonanza', ' Maria.B']",0.19318181818181818,0.03409090909090909,0.011363636363636364,0.05882352941176471,1.7254901960784317,0.004777892561983472,1.0262784090909092
2014,"[' Maria.B', 'Khaadi']",[' Bonanza'],0.045454545454545456,0.26136363636363635,0.011363636363636364,0.25,0.9565217391304348,-0.0005165289256198347,0.9848484848484849
2015,"[' Bonanza', 'Khaadi']",[' Maria.B'],0.09090909090909091,0.13636363636363635,0.011363636363636364,0.125,0.9166666666666667,-0.0010330578512396677,0.987012987012987
2016,"[' Maria.B', ' Bonanza']",['Khaadi'],0.03409090909090909,0.2727272727272727,0.011363636363636364,0.33333333333333337,1.2222222222222225,0.0020661157024793406,1.090909090909091
2017,['Khaadi'],"[' Maria.B', ' Bonanza']",0.2727272727272727,0.03409090909090909,0.011363636363636364,0.04166666666666667,1.2222222222222225,0.0020661157024793406,1.007905138339921
2018,[' Maria.B'],"[' Bonanza', 'Khaadi']",0.13636363636363635,0.09090909090909091,0.011363636363636364,0.08333333333333334,0.9166666666666667,-0.0010330578512396677,0.9917355371900827
2019,[' Bonanza'],"[' Maria.B', 'Khaadi']",0.26136363636363635,0.045454545454545456,0.011363636363636364,0.04347826086956522,0.9565217391304349,-0.0005165289256198347,0.9979338842975207
2020,"[' Maria.B', ' Bonanza']",['Limelight'],0.03409090909090909,0.056818181818181816,0.011363636363636364,0.33333333333333337,5.866666666666667,0.009426652892561983,1.4147727272727275
2021,"[' Maria.B', 'Limelight']",[' Bonanza'],0.011363636363636364,0.26136363636363635,0.011363636363636364,1.0,3.8260869565217392,0.008393595041322314,inf
2022,"[' Bonanza', 'Limelight']",[' Maria.B'],0.03409090909090909,0.13636363636363635,0.011363636363636364,0.33333333333333337,2.444444444444445,0.006714876033057852,1.2954545454545456
2023,[' Maria.B'],"[' Bonanza', 'Limelight']",0.13636363636363635,0.03409090909090909,0.011363636363636364,0.08333333333333334,2.444444444444445,0.006714876033057852,1.053719008264463
2024,[' Bonanza'],"[' Maria.B', 'Limelight']",0.26136363636363635,0.011363636363636364,0.011363636363636364,0.04347826086956522,3.8260869565217397,0.008393595041322314,1.0335743801652892
2025,['Limelight'],"[' Maria.B', ' Bonanza']",0.056818181818181816,0.03409090909090909,0.011363636363636364,0.2,5.866666666666667,0.009426652892561983,1.2073863636363635
